City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
392,Moose Factory,CA,2022-04-03 02:55:52,51.2585,-80.6094,32.0,74,100,4.61
393,Alta Floresta,BR,2022-04-03 02:55:52,-9.8756,-56.0861,70.99,97,8,1.32
394,Paciran,ID,2022-04-03 02:55:53,-6.8767,112.3761,85.14,69,51,5.23
395,Bullhead City,US,2022-04-03 02:55:53,35.1478,-114.5683,80.89,18,0,9.22
396,Longyearbyen,SJ,2022-04-03 02:55:54,78.2186,15.6401,4.84,66,20,14.97
397,Saint George,US,2022-04-03 02:54:56,37.1041,-113.5841,75.79,21,0,6.91
398,Talara,PE,2022-04-03 02:55:54,-4.5772,-81.2719,72.16,85,87,14.99
399,Diamantino,BR,2022-04-03 02:51:17,-14.4086,-56.4461,69.24,95,7,1.79
400,Shelton,US,2022-04-03 02:55:55,41.3165,-73.0932,44.55,66,0,3.44
401,Mount Pleasant,US,2022-04-03 02:55:55,32.7941,-79.8626,61.0,91,0,0.0
402,Yenagoa,NG,2022-04-03 02:55:55,4.9247,6.2642,76.78,89,83,2.82
403,Marzuq,YE,2022-04-03 02:55:56,14.4,46.4667,65.28,29,0,2.15
404,Tabuk,PH,2022-04-03 02:55:56,17.4189,121.4443,78.35,76,98,4.18
405,Luderitz,NA,2022-04-03 02:55:57,-26.6481,15.1594,57.47,85,2,9.08
406,Kalaleh,IR,2022-04-03 02:55:57,37.3807,55.4916,55.0,67,0,0.0
407,Lukow,PL,2022-04-03 02:55:57,51.929,22.3796,25.93,91,100,11.23
408,Port Hedland,AU,2022-04-03 02:55:58,-20.3167,118.5667,95.05,36,4,5.75
409,Waw,SS,2022-04-03 02:55:58,7.7029,27.9953,82.89,44,84,5.41
410,Porbandar,IN,2022-04-03 02:55:59,21.6422,69.6093,80.04,63,2,6.31
411,Ahipara,NZ,2022-04-03 02:55:59,-35.1667,173.1667,72.05,67,96,1.5
412,Albion,US,2022-04-03 02:55:59,42.2431,-84.753,36.01,95,100,0.0
413,Lhokseumawe,ID,2022-04-03 02:56:00,5.1801,97.1507,81.57,78,100,3.94
414,Katangli,RU,2022-04-03 02:56:00,51.7102,143.2326,36.05,98,49,11.97
415,Linhares,BR,2022-04-03 02:56:01,-19.3911,-40.0722,71.85,93,2,1.9
416,Cottonwood Heights,US,2022-04-03 02:56:01,40.6197,-111.8102,54.52,37,0,12.66
417,Chuy,UY,2022-04-03 02:56:01,-33.6971,-53.4616,63.1,82,0,10.47
418,Micheweni,TZ,2022-04-03 02:56:02,-4.9667,39.8333,80.62,76,80,5.84
419,Tual,ID,2022-04-03 02:56:02,-5.6667,132.75,82.2,63,51,1.36
420,Kankaanpaa,FI,2022-04-03 02:56:03,61.8,22.4167,27.36,97,94,3.31
421,Khovu-Aksy,RU,2022-04-03 02:56:03,51.1333,93.6,37.17,66,100,1.16
422,Arica,CL,2022-04-03 02:56:04,-18.475,-70.3042,67.55,68,0,3.44
423,Belmonte,BR,2022-04-03 02:56:04,-15.8631,-38.8828,76.33,84,10,4.63
424,Pontes E Lacerda,BR,2022-04-03 02:56:04,-15.2261,-59.3353,67.75,97,19,2.77
425,Arlit,NE,2022-04-03 02:56:05,18.7369,7.3853,79.41,5,73,5.55
426,Pangnirtung,CA,2022-04-03 02:56:05,66.1451,-65.7125,14.65,79,61,6.8
427,Zbysov,CZ,2022-04-03 02:56:05,49.1552,16.3495,33.75,62,0,11.5
428,Xining,CN,2022-04-03 02:56:06,36.6167,101.7667,46.81,26,100,0.98
429,Huarmey,PE,2022-04-03 02:56:06,-10.0681,-78.1522,69.82,84,66,9.86
430,Sunrise Manor,US,2022-04-03 02:56:07,36.2111,-115.0731,79.81,18,73,7.0
431,Valdivia,CL,2022-04-03 02:52:53,-39.8142,-73.2459,42.89,91,33,2.19
432,Dingle,PH,2022-04-03 02:56:07,10.9995,122.6711,84.52,66,97,14.41
433,Krasnyy Tkach,RU,2022-04-03 02:56:07,55.4721,39.0802,30.4,96,100,11.43
434,Hienghene,NC,2022-04-03 02:56:08,-20.6833,164.9333,82.44,80,100,14.83
435,Bilibino,RU,2022-04-03 02:56:08,68.0546,166.4372,17.17,75,100,2.15
436,Mayo,US,2022-04-03 02:56:09,38.8876,-76.5119,48.25,69,0,5.99
437,Sao Luis,BR,2022-04-03 02:56:09,-2.5297,-44.3028,80.8,94,40,3.44
438,Zhaotong,CN,2022-04-03 02:56:09,27.3167,103.7167,52.47,57,7,7.49
439,Rzhyshchiv,UA,2022-04-03 02:56:10,49.9689,31.0463,35.98,80,100,8.95
440,Port Lincoln,AU,2022-04-03 02:56:10,-34.7333,135.8667,67.05,62,5,8.46
441,Carballo,ES,2022-04-03 02:56:10,43.213,-8.691,44.01,87,6,3.74
442,Te Anau,NZ,2022-04-03 02:56:11,-45.4167,167.7167,70.92,35,86,0.94
443,Ponta Delgada,PT,2022-04-03 02:56:11,37.7333,-25.6667,57.92,88,20,6.91
444,Voh,NC,2022-04-03 02:56:12,-20.9667,164.7,84.61,78,91,7.31
445,Mazagao,BR,2022-04-03 02:56:12,-0.115,-51.2894,78.85,98,100,3.33
446,Sur,OM,2022-04-03 02:56:12,22.5667,59.5289,84.45,37,70,6.33
447,Shelburne,CA,2022-04-03 02:51:45,44.0787,-80.2041,34.23,76,100,3.96
448,Mutiscua,CO,2022-04-03 02:56:13,7.3009,-72.7467,50.31,94,93,3.65
449,Lagoa,PT,2022-04-03 02:55:35,39.05,-27.9833,58.46,77,63,21.47
450,Yulara,AU,2022-04-03 02:56:13,-25.2406,130.9889,78.64,22,0,9.22
451,Karratha,AU,2022-04-03 02:56:14,-20.7377,116.8463,88.63,54,5,6.33
452,Bantul,ID,2022-04-03 02:56:14,-7.8881,110.3289,85.68,66,15,4.0
453,New Kensington,US,2022-04-03 02:56:14,40.5698,-79.7648,47.34,54,98,3.24
454,Tiarei,PF,2022-04-03 02:56:15,-17.5333,-149.3333,86.02,77,57,9.91
455,Dunedin,NZ,2022-04-03 02:56:15,-45.8742,170.5036,61.99,66,85,7.09
456,Sayyan,YE,2022-04-03 02:56:16,15.1718,44.3244,52.39,25,1,4.74
457,Dehui,CN,2022-04-03 02:56:16,44.5333,125.7,57.58,26,70,21.27
458,Marsh Harbour,BS,2022-04-03 02:55:31,26.5412,-77.0636,76.71,81,100,10.71
459,Mercedes,AR,2022-04-03 02:56:16,-34.6515,-59.4307,58.64,73,0,8.43
460,Vestmannaeyjar,IS,2022-04-03 02:56:17,63.4427,-20.2734,45.79,99,100,9.69
461,Coquimbo,CL,2022-04-03 02:56:17,-29.9533,-71.3436,55.13,87,20,4.61
462,Hanzhong,CN,2022-04-03 02:56:17,33.0728,107.0303,64.72,50,51,3.11
463,Sarankhola,BD,2022-04-03 02:56:18,22.3082,89.7897,88.68,51,28,9.55
464,Manali,IN,2022-04-03 02:56:18,13.1667,80.2667,84.29,89,7,9.93
465,Olafsvik,IS,2022-04-03 02:56:18,64.8945,-23.7142,42.58,98,100,10.42
466,Roebourne,AU,2022-04-03 02:56:19,-20.7833,117.1333,89.22,50,0,4.36
467,Barra Do Garcas,BR,2022-04-03 02:55:22,-15.89,-52.2567,73.38,83,5,2.13
468,Evanston,US,2022-04-03 02:51:42,42.0411,-87.6901,37.47,93,100,4.0
469,Rincon,US,2022-04-03 02:56:19,32.296,-81.2354,63.86,96,98,3.04
470,Vallenar,CL,2022-04-03 02:56:20,-28.5708,-70.7581,61.65,67,0,0.47
471,Tanout,NE,2022-04-03 02:56:20,14.9709,8.8879,79.74,5,100,9.89
472,Matara,LK,2022-04-03 02:56:20,5.9485,80.5353,81.55,75,7,0.76
473,Punta De Bombon,PE,2022-04-03 02:56:21,-17.1717,-71.7931,68.81,80,87,4.97
474,Palestina,PS,2022-04-03 02:56:21,31.9216,35.2033,62.94,30,100,4.09
475,Batagay,RU,2022-04-03 02:56:21,67.6333,134.6333,11.17,79,77,0.76
476,Moree,AU,2022-04-03 02:56:22,-29.4667,149.85,71.62,49,100,19.57
477,Palora,EC,2022-04-03 02:56:22,-1.7,-77.9333,65.07,99,99,1.03
478,Mbini,GQ,2022-04-03 02:56:23,1.574,9.6134,76.84,86,73,4.5
479,Jashpurnagar,IN,2022-04-03 02:56:23,22.9,84.15,87.55,21,2,3.65
480,Tupik,RU,2022-04-03 02:56:23,54.4253,119.9327,38.62,80,100,15.26
481,Xihe,CN,2022-04-03 02:56:24,31.6864,113.4659,65.95,36,0,6.49
482,Chernyshevskiy,RU,2022-04-03 02:56:24,63.0128,112.4714,12.25,88,95,7.99
483,Gamba,GA,2022-04-03 02:56:24,-2.65,10.0,74.46,94,86,2.82
484,Rawson,AR,2022-04-03 02:56:25,-43.3002,-65.1023,60.17,44,100,25.39
485,Comodoro Rivadavia,AR,2022-04-03 02:56:25,-45.8667,-67.5,53.46,43,0,24.16
486,Rangpur,BD,2022-04-03 02:52:13,25.75,89.25,78.82,76,19,8.08
487,Bataipora,BR,2022-04-03 02:56:26,-22.2953,-53.2711,68.38,86,65,5.44
488,Uporovo,RU,2022-04-03 02:56:26,56.3109,66.2693,32.76,100,100,1.25
489,Maniitsoq,GL,2022-04-03 02:56:26,65.4167,-52.9,29.71,98,100,7.14
490,Tabas,IR,2022-04-03 02:56:27,33.5959,56.9244,69.44,14,13,1.92
491,Balabac,PH,2022-04-03 02:56:27,7.9868,117.0645,82.38,76,100,10.85
492,Rio Claro,BR,2022-04-03 02:56:28,-22.4114,-47.5614,72.39,78,37,9.13
493,Tatarsk,RU,2022-04-03 02:56:28,55.219,75.9828,33.17,100,100,10.2
494,Tacuarembo,UY,2022-04-03 02:56:28,-31.7333,-55.9833,55.11,87,14,5.91
495,Benghazi,LY,2022-04-03 02:56:29,32.1167,20.0667,65.28,43,22,5.37
496,Homer,US,2022-04-03 02:56:29,59.6425,-151.5483,41.81,70,100,4.0
497,Mandawar,IN,2022-04-03 02:56:30,29.5,78.1333,84.34,9,0,6.64
498,Suamico,US,2022-04-03 02:55:55,44.6319,-88.0393,39.97,90,96,1.99
499,Ligayan,PH,2022-04-03 02:56:30,4.6533,119.4706,79.47,84,100,15.19
500,Trat,TH,2022-04-03 02:56:30,12.5,102.5,75.9,73,99,18.32
501,Igarka,RU,2022-04-03 02:56:31,67.4667,86.5833,5.09,98,100,4.79
502,Jakar,BT,2022-04-03 02:56:31,27.5492,90.7525,57.22,72,80,3.6
503,Cockburn Town,TC,2022-04-03 02:56:31,21.4612,-71.1419,77.7,78,2,20.65
504,Montrose,US,2022-04-03 02:56:32,38.4166,-108.2673,51.21,54,98,7.25
505,Mazara Del Vallo,IT,2022-04-03 02:56:32,37.6641,12.588,51.89,56,75,19.44
506,Vila Velha,BR,2022-04-03 02:56:33,-20.3297,-40.2925,78.75,91,75,3.44
507,Zhezkazgan,KZ,2022-04-03 02:56:33,47.8043,67.7144,39.18,81,0,8.95
508,Ergani,TR,2022-04-03 02:55:17,38.2653,39.7621,50.31,59,80,3.06
509,Ammon,US,2022-04-03 02:56:33,43.4696,-111.9666,44.94,42,80,10.0
510,Kieta,PG,2022-04-03 02:56:34,-6.2167,155.6333,83.39,78,35,7.7
511,Mormugao,IN,2022-04-03 02:53:15,15.4,73.8,79.86,78,20,5.75
512,Tuy Hoa,VN,2022-04-03 02:56:34,13.0833,109.3,72.61,91,100,18.97
513,Natchitoches,US,2022-04-03 02:56:35,31.7668,-93.1335,63.45,77,0,0.0
514,Honiara,SB,2022-04-03 02:56:35,-9.4333,159.95,84.83,73,56,6.67
515,Inuvik,CA,2022-04-03 02:56:35,68.3499,-133.7218,-3.24,54,20,3.44
516,La Asuncion,VE,2022-04-03 02:55:01,11.0333,-63.8628,78.53,83,63,20.71
517,Nurota,UZ,2022-04-03 02:56:36,40.5614,65.6886,61.39,40,61,5.79
518,Biankouma,CI,2022-04-03 02:56:36,7.7391,-7.6138,68.79,97,100,2.24
519,Acajutla,SV,2022-04-03 02:56:36,13.5928,-89.8275,81.59,79,49,6.93
520,College,US,2022-04-03 02:56:37,64.8569,-147.8028,23.58,77,100,9.22
521,Khani,GE,2022-04-03 02:56:37,41.9563,42.9566,38.77,73,29,10.42
522,Goiatuba,BR,2022-04-03 02:56:37,-18.0125,-49.3547,69.67,73,11,4.09
523,Mareeba,AU,2022-04-03 02:56:38,-17.0,145.4333,86.49,46,96,1.61
524,Cantagallo,CO,2022-04-03 02:56:38,7.376,-73.9196,76.01,95,28,2.28
525,Harwich,GB,2022-04-03 02:56:38,51.9419,1.2844,31.28,81,8,4.0
526,Kiama,AU,2022-04-03 02:56:39,-34.6833,150.8667,79.25,50,98,10.09
527,Camopi,GF,2022-04-03 02:56:39,3.1655,-52.3158,72.37,99,100,1.63
528,Ugoofaaru,MV,2022-04-03 02:56:40,5.6667,73.0,82.83,69,12,3.58
529,Anadyr,RU,2022-04-03 02:56:40,64.75,177.4833,14.5,66,20,6.71
530,Siderno,IT,2022-04-03 02:56:40,38.2779,16.302,46.33,72,43,8.72
531,Kutahya,TR,2022-04-03 02:56:41,39.4242,29.9833,47.03,54,20,14.56
532,Roald,NO,2022-04-03 02:56:41,62.5833,6.1333,38.75,93,100,17.27
533,Gazojak,TM,2022-04-03 02:56:41,41.1875,61.4036,61.09,34,43,11.79
534,Morgan City,US,2022-04-03 02:56:42,29.6994,-91.2068,63.01,72,0,5.37
535,Divnogorsk,RU,2022-04-03 02:56:42,55.9594,92.3619,28.89,80,100,1.19
536,Vanimo,PG,2022-04-03 02:56:42,-2.6741,141.3028,84.92,69,100,2.71
537,Puerto Del Rosario,ES,2022-04-03 02:56:43,28.5004,-13.8627,62.35,63,0,2.3
538,Norden,DE,2022-04-03 02:56:43,53.6,7.2,35.96,66,30,9.73
539,Tias,ES,2022-04-03 02:56:44,28.9611,-13.645,62.28,59,0,5.75
540,Sioux Lookout,CA,2022-04-03 02:56:44,50.1001,-91.917,32.07,74,75,6.91
541,Aswan,EG,2022-04-03 02:56:44,24.0934,32.907,76.3,17,0,6.91
542,Floro,NO,2022-04-03 02:56:45,61.5996,5.0328,35.24,86,100,6.91
543,Trogir,HR,2022-04-03 02:56:45,43.5125,16.2517,43.79,87,40,5.75
544,Dinghai,CN,2022-04-03 02:56:45,26.2847,119.7936,59.92,66,72,19.84
545,Dosso,NE,2022-04-03 02:56:46,13.049,3.1937,82.33,8,94,3.62
546,Ust-Nera,RU,2022-04-03 02:56:46,64.5667,143.2,10.49,78,100,1.72
547,Terney,RU,2022-04-03 02:56:46,45.0503,136.6092,48.54,49,2,10.6
548,Shakhovskaya,RU,2022-04-03 02:56:47,56.0283,35.5097,24.64,95,100,16.84
549,Cavalcante,BR,2022-04-03 02:56:47,-13.7975,-47.4583,67.15,52,10,3.38
550,Tura,IN,2022-04-03 02:56:47,25.5198,90.2201,77.56,76,3,4.7
551,Blackwater,AU,2022-04-03 02:56:48,-23.5833,148.8833,88.14,36,40,11.36
552,Dali,CN,2022-04-03 02:56:48,25.7,100.1833,53.53,65,80,2.19
553,Oskemen,KZ,2022-04-03 02:56:49,49.9565,82.6119,37.36,70,31,0.0
554,Yabelo,ET,2022-04-03 02:56:49,4.8833,38.0833,59.77,69,91,16.08
555,Hirara,JP,2022-04-03 02:56:50,24.8,125.2833,66.06,88,75,16.11
556,Nelson,NZ,2022-04-03 02:53:31,-41.2833,173.2833,72.28,70,0,3.0
557,Monrovia,LR,2022-04-03 02:56:50,6.3005,-10.7969,74.97,88,100,3.8
558,Omsukchan,RU,2022-04-03 02:56:50,62.5333,155.8,9.18,82,100,3.36
559,Cap-Aux-Meules,CA,2022-04-03 02:56:51,47.3821,-61.8597,32.05,100,100,25.32
560,Senno,RU,2022-04-03 02:56:51,59.5336,33.9167,11.19,97,22,3.27
561,Ziro,IN,2022-04-03 02:56:51,27.6333,93.8333,50.74,86,94,1.99
562,Southbridge,US,2022-04-03 02:56:52,42.0751,-72.0334,40.93,68,39,2.93
563,Jatibonico,CU,2022-04-03 02:56:52,21.9419,-79.17,74.68,78,14,1.25
564,Aasiaat,GL,2022-04-03 02:56:52,68.7098,-52.8699,14.67,95,100,9.82
565,Bogorodskoye,RU,2022-04-03 02:56:53,56.55,37.8833,27.03,96,100,14.0
566,Rietavas,LT,2022-04-03 02:56:53,55.7194,21.9311,23.47,72,1,4.9
567,Xanxere,BR,2022-04-03 02:56:54,-26.8769,-52.4042,62.71,87,2,7.4
568,Towada,JP,2022-04-03 02:56:54,40.6127,141.2067,47.88,34,0,3.6
569,Piskivka,UA,2022-04-03 02:56:54,50.6938,29.6193,33.06,97,100,5.55
570,Algiers,DZ,2022-04-03 02:56:55,36.7525,3.042,39.02,93,20,2.3
571,Zeya,RU,2022-04-03 02:56:55,53.75,127.2667,44.96,59,100,8.01
572,Namibe,AO,2022-04-03 02:56:55,-15.1961,12.1522,70.61,86,100,5.37
573,Krasnofarfornyy,RU,2022-04-03 02:56:56,59.1364,31.8502,21.94,91,13,5.28
574,Semey,KZ,2022-04-03 02:56:56,50.4111,80.2275,39.42,87,0,4.47
575,Chocen,CZ,2022-04-03 02:56:57,50.0016,16.223,30.65,68,99,9.51
576,Morrope,PE,2022-04-03 02:56:57,-6.5417,-80.0111,70.65,76,70,14.72
577,Kifri,IQ,2022-04-03 02:56:57,34.6959,44.9661,67.21,28,0,4.12
578,Shimoda,JP,2022-04-03 02:56:58,34.6667,138.95,50.36,79,100,16.8
579,Gogrial,SS,2022-04-03 02:56:58,8.5332,28.1004,83.25,44,100,4.68
580,Ushtobe,KZ,2022-04-03 02:56:58,45.2514,77.9838,56.05,38,0,3.24
581,Margate,GB,2022-04-03 02:56:59,51.3813,1.3862,39.69,67,34,1.99
582,Conceicao Do Araguaia,BR,2022-04-03 02:56:59,-8.2578,-49.2647,73.47,93,99,1.21
583,Smithers,CA,2022-04-03 02:57:00,54.7804,-127.1743,43.12,49,75,13.8
584,Bubaque,GW,2022-04-03 02:57:00,11.2833,-15.8333,74.3,67,88,11.41
585,Baghdad,IQ,2022-04-03 02:56:18,33.3406,44.4009,58.91,38,55,3.44
586,Shymkent,KZ,2022-04-03 02:57:00,42.3,69.6,52.39,62,0,4.47
587,Predivinsk,RU,2022-04-03 02:57:01,57.0669,93.4378,27.7,78,61,2.66
588,Chokurdakh,RU,2022-04-03 02:57:01,70.6333,147.9167,2.21,89,26,4.7
589,Sturgis,US,2022-04-03 02:57:02,41.7992,-85.4192,37.06,100,100,8.05
